FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,40,40,42080,42080,0,0,10.0285,0.267696,2,2.39,2.11686,2.77456,0.250712,0.006864,1052,1052,0.39,0.657696,863179,511847,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,40,40,42080,42080,0,0,4.67456,0,2.11686,2.77456,2.23373,2.89142,0.116864,0,1052,1052,0.657696,0.657696,511847,511847,1,0,
