FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,20,20,28560,28560,0,0,10.2288,0,2,9.6,2.51144,10.1114,0.51144,0,1428,1428,7.6,7.6,30063.2,30063.2,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,19,19,27132,27132,0,0,9.71736,0,2.51144,9.71144,3.02288,10.2229,0.51144,0,1428,1428,7.2,7.2,30146.7,30146.7,1,0,
