FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,14,14,14728,14728,0,0,14.0236,0,2,9.8,3.00169,10.8017,1.00169,0,1052,1052,7.8,7.8,15105.6,15105.6,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,12,12,12624,12624,0,0,12.0202,0,3.00169,9.60169,4.00337,10.6034,1.00169,0,1052,1052,6.6,6.6,15301.8,15301.8,1,0,
