FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,10,10,15280,15280,0,0,3.2416,0,2,5.6,2.32416,5.92416,0.32416,0,1528,1528,3.6,3.6,33955.6,33955.6,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,10,10,15280,15280,0,0,3.2416,0,2.32416,5.92416,2.64832,6.24832,0.32416,0,1528,1528,3.6,3.6,33955.6,33955.6,1,0,
