FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,30,30,42840,42840,0,0,63.846,3.0276,2,2.29,2.6144,5.932,2.1282,0.1044,1428,1428,0.29,3.3176,1.18179e+06,103304,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,30,30,42840,42840,0,0,18.432,0,2.6144,5.932,3.2288,6.5464,0.6144,0,1428,1428,3.3176,3.3176,103304,103304,1,0,
