FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,30,30,31560,31560,0,0,3.50592,0,2,4.9,2.11686,5.01686,0.116864,0,1052,1052,2.9,2.9,87062.1,87062.1,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,30,30,31560,31560,0,0,3.50592,0,2.11686,5.01686,2.23373,5.13373,0.116864,0,1052,1052,2.9,2.9,87062.1,87062.1,1,0,
