FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,10,10,10280,10280,0,0,10.0824,0,2,2.45,3.00824,3.45824,1.00824,0,1028,1028,0.45,0.45,182756,182756,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,10,10,10280,10280,0,0,10.0824,0,3.00824,3.45824,4.01648,4.46648,1.00824,0,1028,1028,0.45,0.45,182756,182756,1,0,
