FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,40,40,61120,61120,0,0,8.9664,0,2,9.8,2.22416,10.0242,0.22416,0,1528,1528,7.8,7.8,62687.2,62687.2,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,39,39,59592,59592,0,0,8.74224,0,2.22416,9.82416,2.44832,10.0483,0.22416,0,1528,1528,7.6,7.6,62728.4,62728.4,1,0,
