FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,12,12,12336,12336,0,0,1.21978,0,2,9.7,2.10165,9.80165,0.101648,0,1028,1028,7.7,7.7,12816.6,12816.6,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,12,12,12336,12336,0,0,1.21978,0,2.10165,9.80165,2.2033,9.9033,0.101648,0,1028,1028,7.7,7.7,12816.6,12816.6,1,0,
