FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,20,20,30560,30560,0,0,20.0497,0,2,9.6,3.00248,10.6025,1.00248,0,1528,1528,7.6,7.6,32168.4,32168.4,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,18,18,27504,27504,0,0,18.0447,0,3.00248,9.80248,4.00497,10.805,1.00248,0,1528,1528,6.8,6.8,32357.6,32357.6,1,0,
