FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,12,12,12336,12336,0,0,12.0066,0,2,9.7,3.00055,10.7005,1.00055,0,1028,1028,7.7,7.7,12816.6,12816.6,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,10,10,10280,10280,0,0,10.0055,0,3.00055,9.30055,4.0011,10.3011,1.00055,0,1028,1028,6.3,6.3,13054,13054,1,0,
