FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,50,50,52600,52600,0,0,2.58432,0,2,6.9,2.05169,6.95169,0.0516864,0,1052,1052,4.9,4.9,85877.6,85877.6,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,50,50,52600,52600,0,0,2.58432,0,2.05169,6.95169,2.10337,7.00337,0.0516864,0,1052,1052,4.9,4.9,85877.6,85877.6,1,0,
