FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,30,30,31560,31560,0,0,15.0506,0,2,7.8,2.50169,8.30169,0.501686,0,1052,1052,5.8,5.8,43531,43531,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,30,30,31560,31560,0,0,15.0506,0,2.50169,8.30169,3.00337,8.80337,0.501686,0,1052,1052,5.8,5.8,43531,43531,1,0,
