FlowID,SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,TxPackets,RxPackets,TxBytes,RxBytes,LostPackets,TimesForwarded,DelaySum_s,JitterSum_s,TimeFirstTx_s,TimeLastTx_s,TimeFirstRx_s,TimeLastRx_s,MeanDelay(s),MeanJitter(s),MeanTxPktSize(bytes),MeanRxPktSize(bytes),txDuration(s),rxDuration(s),MeanTxBitrate(bps),MeanRxBitrate(bps),MeanHopCount,PacketLossRatio
1,10.1.1.1,10.1.1.2,49153,9,UDP,20,20,28560,28560,0,0,0.6576,0,2,5.8,2.03288,5.83288,0.03288,0,1428,1428,3.8,3.8,60126.3,60126.3,1,0,
2,10.1.1.2,10.1.1.1,9,49153,UDP,20,20,28560,28560,0,0,0.6576,0,2.03288,5.83288,2.06576,5.86576,0.03288,0,1428,1428,3.8,3.8,60126.3,60126.3,1,0,
